Id,Price
3070,227681.909981807
12094,237457.6123054844
14335,331203.44617682206
137,159957.45316106145
7182,171131.89779130314
11718,180336.304816255
5194,91487.41711657953
97,358827.3747738814
5118,407493.54053989775
13920,336941.75227310386
9952,185846.64683646656
15337,228141.2572193939
10243,211394.25761661906
4048,413946.36993560207
171,156406.84567971015
11378,154362.19583328906
14190,170851.91788221727
15265,138982.75933258486
2740,135760.13189175987
5573,297234.2597891561
4481,216314.92240667535
2631,160978.93614762713
4984,280907.73568952153
16466,170376.0336211561
16716,129317.29807979726
15325,187057.33962463567
10115,177183.46014118657
117,529614.4813346707
5476,109735.96891402212
11757,188062.17812830867
12359,149589.77456295685
15546,187054.06953367544
8133,161871.26018329617
9018,374166.2581584827
2075,167952.5003319651
11170,291967.6539389691
15733,202319.8479052944
9280,146734.40219234413
10734,331024.30850592925
14071,156244.76549675636
7373,246614.4022644178
14736,187306.7020621062
3458,123458.18824450742
6183,186232.5125238461
7825,218523.01954737812
16775,196078.64329236158
5717,197389.5127424188
12397,142159.87002005038
8189,490985.5074370387
4423,212183.35873896792
3994,136048.88501797218
10342,201921.90246787548
10051,186293.66076174573
9453,143445.4022769968
12593,453287.8733784805
1274,89393.56177507473
6933,363634.5578748171
1761,153739.14248888116
7157,367613.8007767123
15169,153980.68452450208
6792,323748.6479034211
13830,189554.59229017966
7240,171853.09038027824
3051,257625.59149369033
6550,117480.90896149343
4603,193472.96471926657
5729,160119.70787142168
13473,323335.00575166347
15104,134280.13252356806
6599,373799.19273757125
2216,249527.7581664597
8721,338270.7868436395
3645,172320.9535564771
8664,220045.6589609109
11001,195305.7668431573
753,156986.1581432212
8129,236752.62516220374
15235,182019.6870187021
3359,213948.1130295277
10424,207962.36117749527
10226,201909.24096070084
9252,187718.11087665477
3008,268008.64104459865
5849,200699.02946148734
8494,187171.67771586363
6764,237553.33457248984
12445,263361.9479486958
11716,182781.49857635668
4508,121942.4526274573
5669,207167.05061231385
11427,151844.51246947848
11065,207975.54222128942
8910,222697.72299108934
16401,358865.8369243278
11913,166450.1802839648
6221,245375.51279981254
10839,189190.82823415005
2809,197768.25278238402
13311,187782.55116941218
6866,201273.93784426613
6019,171853.09038027824
3024,171343.32792479743
1391,220430.57998898713
15904,179869.84419800976
15858,299933.6339126586
9911,220283.82015562133
16579,218920.53860096508
4394,250732.3018657249
1468,446206.6249585372
12965,156406.84567971015
2249,191086.64699302264
14384,160845.88264671317
13040,132936.13059328543
8872,139941.44482458103
12864,250705.0310459965
15712,166583.95382143246
14049,210319.53431874406
1840,121045.15715729815
12019,175277.8637193365
8948,175598.12593583774
15154,254566.6900086876
6943,152616.68429950258
12564,441037.63692127203
12766,154359.64516899938
7255,197907.45925034216
7962,164633.41194537998
709,129959.10417903835
4634,144485.5643829452
889,241021.62669559126
4774,127932.03167126297
13890,236911.48800776587
15431,145869.89164444146
8726,292410.52812849166
10373,138184.13847060726
6413,197186.51172497068
9761,125555.74319902682
15864,153030.23662387623
6147,146241.87924169542
3384,268541.6359687485
320,224216.808743033
8006,171429.23075616156
14395,180393.3357594969
14976,100564.94405011089
12185,222983.27452333822
4779,134465.71461428126
8551,166736.82740358944
9025,318991.2860065877
10616,224922.90583724776
7475,103232.48534608132
6341,319478.79602280137
14163,149067.56619245047
2211,191518.51251544832
10532,250117.61098838216
14338,134466.51547456178
831,181823.98532209446
3382,190034.2302251256
9209,298228.63671439106
7188,213826.45783695052
7197,211188.00385138235
11270,167792.5000494806
15918,100466.91437911933
6937,494855.56565832905
6178,188091.24098857603
10668,125329.38050681204
1413,273486.88226781355
6884,341148.1595528979
8266,185822.99140604737
14019,193469.0997540506
16764,148006.00290099048
15306,172572.90666728723
3740,217963.2876460993
5298,199942.29353332007
8319,179728.45461546315
4229,181131.70918421415
13429,212418.9020570875
1753,396678.21208941325
860,249787.5001889782
14219,166583.86575479264
12113,179147.11405125947
11309,142658.34261723777
9930,205451.97783305304
10570,182908.44340970204
2839,152387.43057244347
6699,132919.35409530796
16647,117480.90896149343
5325,224290.67990927614
13733,155517.94656211027
7818,294233.47189355857
12505,230992.818187572
9489,185650.7437465827
10106,191134.52964552105
7864,200243.7465213228
5134,256084.7855872775
11859,151422.78656158477
7440,272318.7372301825
1525,255634.5662089181
7339,186916.8395187987
8,336623.7093258253
3248,116454.52215807009
8995,226455.10607748013
15178,67029.75183971478
8594,174785.88490075222
15770,245151.79126640558
15859,333676.3285810433
1735,308974.6262478976
11410,461572.02686109475
16397,165425.23333538114
3572,145200.74370564605
5501,111114.6653755258
969,184169.58584978842
6977,397726.0279439535
1233,187167.278017357
4258,150838.81377701543
90,324564.38209145167
16650,191931.83898035664
197,110424.99690354697
12514,227141.82169012786
4367,191749.52025552347
3199,177716.8438158707
5600,211667.21544637144
11641,186551.712273006
14609,120368.58864075699
12775,161473.80922607455
14240,179114.25297084628
7933,192876.5327942934
6945,344127.20809165377
14006,208984.78250396482
6320,272547.2062671871
12061,199970.6848655155
16369,209508.85690177977
16354,357226.55720353464
3970,292482.7700890779
1048,203675.52167818625
3639,206936.12571404965
14448,246594.61897418997
2812,367519.1975789179
3932,162937.91288924456
14875,364979.01472772914
8883,117027.49854543076
7622,309595.3896285454
7252,140252.94968730825
9751,184584.2419690673
2378,209047.33111790923
6816,271745.18818717945
15358,163907.67118388016
7843,159810.96269140515
10448,356613.74812195427
7840,337331.43575328914
8880,231645.47430785792
12551,321508.3406930608
15470,206366.73592628253
16207,262929.16207380616
12123,129210.92043035608
15247,357430.1857058688
7481,188228.55935448117
16171,361109.74401924654
7461,318452.58872458304
902,270358.9572144414
13094,179549.50081792733
11584,247891.9691142519
4462,211645.1615219005
15576,149779.76841989244
16606,279391.7467572365
5427,292823.4270695148
7725,183168.53582044953
5409,161825.79036179863
12579,127504.61375754242
12013,242774.1836559874
11321,218920.53860096508
9932,153194.14031816256
591,148183.17740585995
10357,196624.50047174853
3336,269841.8624192056
13,173623.14778056188
4809,221952.2946090681
7555,182145.79425331746
15172,356036.8452787087
6989,177652.51013857828
4707,182930.95042189345
2046,254546.79070808127
6495,86742.78972188344
3873,189024.90009710955
7061,193502.25426826515
12112,219723.81357804406
8917,291188.6117167105
7735,158521.43116761203
16442,211394.25761661906
4244,173771.58091995367
3747,183866.3432432468
11086,197615.51256057623
10080,221572.60263114353
15057,296372.556954205
1331,189787.07129630295
8891,179342.16013600808
13411,188142.44232143532
16730,237394.1754938535
2267,206366.73592628253
3022,191520.86218944035
11190,214211.37088208427
11857,185889.48657413342
9318,192334.7401296498
16512,147230.2400916443
2053,208836.9720781698
13707,127115.36692095206
12143,188568.22759216843
14080,168301.86471375026
6130,173435.32704780874
7936,87877.35211766427
10101,166411.0217993494
5663,188176.7380257621
14811,132919.35409530796
1366,209489.11599667635
908,190749.34995159224
2953,121854.58630660137
14629,144485.5643829452
15096,381759.68941545347
2115,184512.52047740621
11770,168177.81572426684
12701,212758.55172131606
14584,137089.41178645394
1893,358208.9779310231
9501,480041.2478749215
2138,119125.98625073838
9346,196088.9042828996
15960,339293.82860812906
8230,161832.8032627738
13843,224416.7073809959
13810,227709.1688915886
15650,199609.71792537993
9974,145413.86765574728
12200,194209.2511262266
538,190297.14965716534
5334,226353.31201455943
14823,126277.38033607262
4817,166479.90040853436
9041,216934.0516530044
4359,261932.59976452682
4852,256746.87829516857
10141,144998.87706390794
1503,207167.05061231385
16256,435413.76404290163
683,117826.27097586708
14382,199426.5811767425
7248,228353.23550251778
1200,164633.41194537998
3563,177530.27919223366
3681,406518.39185519365
3053,238980.88836609997
4099,217430.43226336438
807,128995.07833820421
4658,339284.78505240346
3535,178900.05110850182
12548,159963.30692999874
10488,204121.52796644458
5851,187389.721584991
13736,179058.31348896874
875,175859.5236635223
14449,171749.7497067667
3958,368227.9281078579
10727,197447.78814340473
11296,131632.7993995499
13646,248342.22079658485
9599,348062.7041915933
7135,308937.33475670364
5943,310959.02370463865
2695,290105.71168467734
6766,195147.37081443035
5630,191786.9847475899
13586,199150.44675768403
3507,381947.8268755473
10014,140382.13253773516
459,223219.10429469525
3582,211950.1481004678
8560,280562.3564580037
3372,185652.89765402075
13109,289601.8595437695
8160,209523.91421886155
10706,254995.02168101957
9104,327799.4677456942
2870,193147.90791316185
13712,160231.74290313353
13924,141441.35493638366
798,278688.228415771
9750,415000.25050202635
16248,313878.9924306815
3170,185597.9945322655
12700,208713.34241902048
10601,152903.11593327223
514,221544.48237116644
4010,238948.88956848183
8124,159145.47224279103
10800,172522.6905241755
13628,191835.32551625877
11637,150397.78106046165
781,163350.17663959073
16156,195944.36965291918
12618,246841.0607609008
9766,166450.1802839648
15987,268787.41618390917
11051,334757.27015215217
7673,226326.46027823756
1245,400337.9627336068
2443,166282.36545594461
7413,111154.93304743347
310,145264.53373937204
10921,228590.24220145508
8709,92133.47675052207
12404,339900.0941950785
14986,225534.4897382122
10714,282090.5127313602
14286,202435.62769301265
13828,339879.34853598225
8926,446168.86350108206
12233,185776.06721164825
3913,202319.39667279128
5221,218224.9117153415
14965,85654.62729738551
862,200328.9237500591
13907,127504.61375754242
5418,209997.90976623786
2045,183168.53582044953
13321,190035.25170825754
2762,250082.6827995517
13888,166763.955860546
14962,141819.57571194734
13305,240825.61811811198
8487,248166.42215454104
7146,159865.6538871099
1134,177644.46694937715
15092,344295.57716140867
13760,221011.0028240759
11958,428288.95789021224
3177,182338.82286196938
11350,183839.86449694657
1524,118848.3942692146
5527,223467.58909640214
2872,181189.1237338509
8602,352532.2291906301
3067,292438.8187440181
10435,224436.13317436265
11222,215804.71944646438
8700,146687.0451344814
10961,195232.10792663103
14305,199750.8248043573
8362,234374.16749989224
4979,164483.03090830086
7180,340577.42178165173
5763,118360.19330998254
2192,219712.94452953772
13581,184137.19944754214
10720,153297.34732603942
1358,258882.93684456008
13366,319524.00255989033
13539,432124.57573912956
12849,211253.89967918498
6794,180020.813684654
525,430517.09126511775
12223,367804.1532445668
16271,149909.8368791072
5818,127091.74833293215
16588,273589.8379183426
8981,127504.61375754242
16476,133397.55167288636
14663,192481.65879315007
3,153118.1964437312
6615,134616.96278109922
12215,274574.147737964
304,255757.97430783726
13634,265216.4094855976
9208,164375.1235881744
2175,180207.59541879792
250,232359.55495974064
6045,204025.03946496325
10516,160791.65656252764
1852,472836.6430476004
1573,199352.5698238922
15079,164226.70119844636
5500,182421.6838106988
15775,237526.76728984466
3198,159945.81656499696
6718,202508.83490739745
4149,189308.9447174039
9627,257625.59149369033
7595,293211.5721801568
4538,182582.49663950034
3555,251643.13787517688
10483,345079.94045177754
8834,166156.40966717651
16412,164253.9865964803
6449,169521.2224014754
2767,201764.16231236418
11498,186016.63892789965
16472,140016.00108131696
178,238714.26860295056
10948,182239.787569331
13313,215100.57965797125
8065,139099.59466536154
102,146104.47265818296
14428,195226.55210182152
11973,123797.1422198418
6663,185774.6235524189
15989,128878.00679891145
10955,349852.13464096154
11772,152797.69775131805
11364,251632.38178639772
7082,182781.49857635668
7749,547321.0705253578
6428,141441.35493638366
6869,100564.94405011089
295,163146.24287115852
12266,249023.78463777393
11129,169629.40438278328
826,465349.2630500238
3262,253818.9687931267
15641,317651.6349535977
1662,400952.81684409926
10926,227607.59664854765
10232,242527.71221963107
6376,169390.54438271731
7817,182908.44340970204
354,206366.73592628253
10076,188514.80363523163
11379,327862.02163172956
10184,130493.26286241847
4696,389684.90647194395
13562,506565.500552789
5436,170377.1448960968
13196,106183.0342356055
14939,333981.5535322353
14004,190493.06025857702
5916,188354.4429951422
7229,183180.9099867931
9143,166862.444034311
3440,196494.3719213505
319,175669.78182150857
11683,238820.87689187826
12647,238614.28321107937
12788,145743.86064987222
13662,234055.92764418368
423,286940.1995616079
5222,205768.76554718957
9242,214139.40263459325
2641,210445.59189748816
4855,156399.341304567
5360,168031.31065412768
9799,199182.04475993954
5526,250894.34524990944
10309,146863.7322640714
2144,436232.1871452858
7191,173754.93697964135
6732,164037.2122001878
14789,150733.42050975305
13525,157483.7524521652
4066,279553.93207943265
16422,195156.72966603228
14890,231139.2056726451
2922,201326.91860753894
3601,132142.94945165707
13416,120819.46993178273
14363,193243.62285753567
9496,289985.01159512077
7115,318766.17641189985
8615,136118.54686540668
5218,69681.21180395629
9493,201128.50356010767
10623,179138.836610797
2272,113379.14542749338
3352,368109.70881985885
84,164521.99506811245
8086,128279.41801437305
2595,212657.0612516491
3531,160025.70022421022
7460,287360.61210049875
9214,266723.1923759087
2790,254707.81435687057
10548,253117.52340433904
9218,169661.29787218635
7435,192647.06606675088
15780,198314.6938591108
7640,253171.62654028795
6223,166070.62264430983
3425,110424.99690354697
10582,149006.82766708572
702,252309.84874706826
2111,177406.12785248394
11730,202019.13359307157
9865,227951.77215693
16478,331570.8005547137
1885,206945.8640713949
3956,369426.19282082986
16735,103667.71414871997
15264,210904.2027158693
15971,192208.38446872635
5584,217444.66175600357
15242,174670.88920365443
14358,197343.2908037389
11300,198253.35551956028
5446,178100.25840295947
3934,183981.4892129249
6610,181511.96110367688
10164,186353.71338048112
4646,191632.996893048
13304,207167.05061231385
1985,207227.98544976488
4746,139728.20621513028
7963,197939.05857568697
14083,270393.63489444397
13140,230486.40286180197
15023,264750.06219018006
13093,241465.42120668903
7160,183354.53753119576
7407,188250.7406241395
16056,196213.58453003652
751,518319.7111419922
6179,86276.63267867072
9137,270764.9546235581
10992,269646.42694871785
5744,351055.11126757367
10884,160466.9636365483
12858,342899.64405959175
13005,300691.7548707983
16714,181608.98452159786
1419,274119.6696790719
6064,204097.24391662597
3771,186447.10045766603
5945,509220.8553903395
8453,62544.17014941049
3806,150711.125916651
16748,249932.27037741517
11380,207427.15459078806
3107,201921.90246787548
12003,203675.52167818625
14567,213347.73735923372
1079,196212.7258368142
11705,129869.18154304494
7814,199094.39802803847
10174,163486.81661570125
5514,237388.57561253937
5265,261711.82281781943
10520,382451.27290154324
13195,211502.9257874377
14601,316165.30407655827
6012,209467.13779256
13079,162937.91288924456
9009,134372.0675920569
3122,188309.9735976301
5470,232880.9786902126
4840,174757.24431910232
6270,255735.82952016662
9158,93053.79452480812
10120,122668.28694021306
10672,335322.49131413456
4573,161758.15719918007
12118,297064.0303158437
7447,127040.92106929971
2171,187149.53126696812
6126,303291.30046611576
2836,165339.73116408038
1457,264490.7630034173
11165,206222.24072431197
5923,189862.50634103603
1813,212832.78148960005
3492,260030.52116317308
1917,303730.78081581846
965,394361.0783788377
15795,156616.6206267288
821,207167.05061231385
4568,180344.15851622858
9078,244461.57385239945
11371,125855.98117054952
5149,188024.96990319534
281,206560.67710937565
1918,253324.3201365341
776,141223.48876697355
210,200644.76997762732
10782,177787.5030674065
9653,188854.63040787325
9372,165131.46271859287
5868,165718.40981716767
6176,141585.61793986312
3969,123801.65222721556
7427,141228.84820304925
8544,516657.03667572653
5219,265595.1311480443
16488,129985.88301030998
5855,260410.1771404917
15920,129891.2471783266
4393,422621.8190349783
5770,187994.2180692177
2900,149525.88896108983
8622,88725.95016508755
11610,256710.51089743315
10969,118141.89093896905
11029,102589.9020464191
6193,291408.98725571553
14087,466326.24630493514
13623,172949.39631065493
16689,187237.1168067139
1027,237637.4993471498
949,145802.54257074333
672,120460.07371105821
13832,133781.39606847544
2471,201164.62044744505
8728,280935.4675680939
7742,244334.77368492627
2698,202022.31782080533
9084,178110.54171052822
6075,275013.3920604783
2874,182734.86540583274
13119,138317.65611422498
5010,212183.35873896792
1284,190663.4466808773
1151,164167.32052343112
5110,378108.6187777844
11386,148752.57462840254
8019,197027.72445623833
2859,121095.43050833768
16110,173902.008725797
16027,261902.91643594013
14902,168480.0270036548
14301,182465.31670359834
2451,192981.28585391707
13596,141637.83510421263
1464,135893.14221204488
7927,347201.6550230517
9638,230843.95928430144
8009,301637.87197850936
11903,162937.91288924456
9243,116530.84925102655
547,179129.69551724705
5511,121042.65261577556
11247,182615.2114858003
15928,371702.0766662086
3434,224019.75581727736
7614,120454.21785021873
1380,189473.349208852
2770,137587.1577654299
111,178100.25840295947
5994,137205.81432137196
12341,204576.7621184635
2787,269561.35938624525
14410,353954.4700479908
15983,129211.81143095724
14876,213862.5342217904
653,225234.60566284793
2174,171594.758782389
2575,278318.6214892935
7976,166164.85527346088
5812,329769.2556635419
13589,465171.7401032529
9122,141597.32295316664
8159,442699.6947004959
8754,317204.22352496034
9321,261263.8801312949
13535,181026.9931520407
2083,163017.58821724242
2689,319920.05634247937
2248,143838.00981470285
11649,152430.31456154044
11045,372342.63595165266
1276,94347.91461714098
5962,169897.85775636797
13012,163486.81661570125
4642,182608.30122945047
179,186225.14435926062
15347,328475.65454628045
